Timestamp,ID,Position,Speed,Load,Voltage,Temperature,Current
1777981503.743152,1,1922,800,244,122,29
1777981503.7560804,1,1933,800,244,122,29
1777981503.7690988,1,1943,800,244,122,29
1777981503.7819803,1,1953,800,244,122,29
1777981503.7949176,1,1964,800,244,122,29
1777981503.8080347,1,1974,800,244,122,29
1777981503.8214858,1,1984,800,244,123,29
1777981503.8347697,1,1995,800,244,123,29
1777981503.8478992,1,2006,800,244,122,29
1777981503.8612068,1,2016,800,244,122,29
1777981503.8738286,1,2027,800,244,122,29
1777981503.8867056,1,2037,800,244,122,29
1777981503.8997183,1,2048,800,244,123,29
1777981503.912561,1,2058,800,244,122,29
1777981503.9255345,1,2068,800,244,122,29
1777981503.938468,1,2078,800,244,122,29
1777981503.9512017,1,2089,750,246,122,29
1777981503.964397,1,2099,750,248,122,29
1777981503.9769626,1,2110,850,244,122,29
1777981503.989952,1,2121,800,244,123,29
1777981504.002613,1,2131,800,244,123,29
1777981504.0150156,1,2141,800,244,122,29
1777981504.0277364,1,2151,800,244,122,29
1777981504.0405464,1,2161,800,244,122,29
1777981504.0528224,1,2171,800,244,122,29
1777981504.0651383,1,2181,800,244,122,29
1777981504.0773513,1,2190,800,244,122,29
1777981504.089584,1,2200,800,244,122,29
1777981504.1018353,1,2210,800,244,122,29
1777981504.1143262,1,2220,750,247,122,29
1777981504.1268506,1,2231,850,246,122,29
1777981504.1392853,1,2240,850,244,123,29
1777981504.151616,1,2251,800,244,122,29
1777981504.1643813,1,2260,800,244,123,29
1777981504.1773903,1,2270,750,247,122,29
1777981504.1898458,1,2280,850,245,122,29
1777981504.202571,1,2290,850,243,122,29
1777981504.2157435,1,2301,800,244,123,29
1777981504.2291555,1,2311,800,244,123,29
1777981504.2422981,1,2323,800,244,122,29
1777981504.2554142,1,2333,800,244,122,29
1777981504.268222,1,2344,800,244,123,29
1777981504.281191,1,2354,800,244,123,29
1777981504.2941122,1,2364,800,244,123,29
1777981504.307271,1,2374,800,244,123,29
1777981504.3202426,1,2385,800,244,122,29
1777981504.3330758,1,2396,800,244,122,29
1777981504.3459077,1,2406,800,244,123,29
1777981504.358705,1,2417,800,244,122,29
1777981504.371232,1,2427,800,244,122,29
1777981504.3840864,1,2437,800,244,122,29
1777981504.3971412,1,2447,850,240,123,29
1777981504.4097505,1,2457,750,242,123,29
1777981504.4224584,1,2467,750,244,122,29
1777981504.4352157,1,2478,800,244,122,29
1777981504.4480262,1,2488,800,244,122,29
1777981504.4608264,1,2498,800,244,122,29
1777981504.4736333,1,2509,800,244,122,29
1777981504.486461,1,2519,800,244,122,29
1777981504.499031,1,2529,800,244,122,29
1777981504.5118117,1,2540,800,244,122,29
1777981504.5246968,1,2549,800,244,123,29
1777981504.5373132,1,2560,800,244,122,29
1777981504.5496113,1,2570,800,244,122,29
1777981504.5621655,1,2580,800,244,122,29
1777981504.5745318,1,2590,800,244,122,29
1777981504.5870643,1,2600,850,242,122,29
1777981504.5992324,1,2611,850,239,122,29
1777981504.612001,1,2621,800,240,123,29
1777981504.6247299,1,2631,800,240,122,29
1777981504.63753,1,2641,800,240,123,29
1777981504.6503222,1,2650,750,242,122,29
1777981504.6632135,1,2660,750,245,123,29
1777981504.6755319,1,2671,800,244,123,29
1777981504.6881883,1,2682,800,244,123,29
1777981504.7014897,1,2691,800,244,122,29
1777981504.7148306,1,2703,800,244,122,29
1777981504.7283506,1,2713,850,242,123,29
1777981504.7415752,1,2725,850,239,123,29
1777981504.7548912,1,2735,800,240,123,29
1777981504.768099,1,2745,750,242,122,29
1777981504.7813227,1,2756,750,244,122,29
1777981504.7942595,1,2766,800,244,123,29
1777981504.8073473,1,2777,800,244,123,29
1777981504.820116,1,2787,800,244,123,29
1777981504.8334758,1,2798,800,244,123,29
1777981504.8469777,1,2809,850,242,122,29
1777981504.8603158,1,2820,850,239,122,29
1777981504.8737211,1,2830,800,240,122,29
1777981504.8867052,1,2840,800,240,122,29
1777981504.8999617,1,2852,800,240,122,29
1777981504.9131644,1,2862,800,240,122,29
1777981504.9253552,1,2872,750,241,123,29
1777981504.9374328,1,2882,750,244,122,29
1777981504.949543,1,2891,850,241,122,29
1777981504.962103,1,2901,850,239,122,29
1777981504.9749131,1,2912,800,240,122,29
1777981504.9880586,1,2922,800,240,122,28
1777981505.0011656,1,2932,800,240,122,29
1777981505.0143738,1,2942,750,243,122,29
1777981505.0276084,1,2953,800,244,122,29
1777981505.0405407,1,2964,800,244,123,29
1777981505.0535262,1,2974,800,244,122,29
1777981505.0667613,1,2985,800,244,123,29
1777981505.0802073,1,2995,800,244,122,29
1777981505.0935,1,3007,800,244,122,29
1777981505.106504,1,3017,850,242,122,29
1777981505.1194785,1,3027,850,239,122,29
1777981505.1328125,1,3037,750,243,122,29
1777981505.145622,1,3047,800,244,123,29
1777981505.1580613,1,3058,800,244,122,29
1777981505.1709747,1,3068,800,244,122,29
1777981505.1838133,1,3079,800,244,122,29
1777981505.196586,1,3089,800,244,122,29
1777981505.209304,1,3099,800,244,122,29
1777981505.2220275,1,3109,800,244,123,29
1777981505.2348003,1,3120,800,244,123,29
1777981505.2479753,1,3130,800,244,122,29
1777981505.2613575,1,3141,800,244,123,29
1777981505.2745528,1,3151,800,244,122,29
1777981505.288016,1,3162,800,244,123,29
1777981505.3013332,1,3173,800,244,122,29
1777981505.3148384,1,3184,800,244,122,29
1777981505.3281476,1,3195,850,241,123,29
1777981505.341347,1,3205,850,239,123,29
1777981505.3543642,1,3216,800,240,122,29
1777981505.3676062,1,3226,750,242,123,29
1777981505.3810005,1,3236,750,245,122,29
1777981505.39421,1,3247,800,244,122,29
1777981505.4072423,1,3258,800,244,122,29
1777981505.419786,1,3268,800,244,122,29
1777981505.4322417,1,3278,800,244,122,29
1777981505.4454277,1,3288,800,244,123,29
1777981505.4587617,1,3299,800,244,123,29
1777981505.4713907,1,3309,850,240,123,29
1777981505.4845054,1,3320,750,241,123,29
1777981505.4978385,1,3330,750,244,122,29
1777981505.5110419,1,3341,800,244,122,29
1777981505.524211,1,3351,800,244,122,29
1777981505.537404,1,3362,800,244,122,29
1777981505.5503628,1,3372,800,244,122,29
1777981505.5633447,1,3383,800,244,122,29
1777981505.5756397,1,3394,800,244,122,29
1777981505.588636,1,3404,800,244,122,29
1777981505.6014495,1,3414,800,244,122,29
1777981505.614334,1,3425,800,244,122,29
1777981505.6276338,1,3435,800,244,123,29
1777981505.6410313,1,3446,800,242,122,29
1777981505.6541243,1,3456,850,240,122,29
1777981505.6670625,1,3466,750,242,122,29
1777981505.6801789,1,3477,750,244,123,29
1777981505.6931381,1,3488,800,244,123,29
1777981505.706311,1,3498,800,244,122,29
1777981505.7195778,1,3509,800,244,123,29
1777981505.7324693,1,3519,850,240,123,29
1777981505.7450337,1,3529,750,242,123,29
1777981505.7575395,1,3539,750,244,122,29
1777981505.7702231,1,3549,800,244,122,29
1777981505.7831485,1,3560,800,244,123,29
1777981505.7961514,1,3570,800,244,123,29
1777981505.8091075,1,3581,800,244,123,29
1777981505.8217616,1,3591,800,244,123,29
1777981505.835012,1,3601,800,244,122,29
1777981505.8482113,1,3612,800,244,123,29
1777981505.8614802,1,3622,800,244,123,29
1777981505.8746808,1,3633,800,244,122,29
1777981505.8880694,1,3644,800,244,122,29
1777981505.9013667,1,3654,800,244,122,29
1777981505.9143772,1,3665,800,244,122,29
1777981505.9278734,1,3676,850,241,122,29
1777981505.940817,1,3687,800,240,122,29
1777981505.9539769,1,3697,800,240,123,29
1777981505.9671254,1,3708,800,240,122,29
1777981505.980367,1,3718,750,241,122,29
1777981505.9936073,1,3729,750,244,122,29
1777981506.0064893,1,3739,800,244,123,29
1777981506.019988,1,3749,800,244,122,29
1777981506.0331736,1,3761,800,244,122,29
1777981506.0461915,1,3772,800,244,122,29
1777981506.0589406,1,3782,800,244,122,29
1777981506.0720248,1,3792,850,240,122,29
1777981506.0846112,1,3803,800,240,122,29
1777981506.0977225,1,3812,800,240,122,29
1777981506.110976,1,3822,800,240,122,29
1777981506.1240807,1,3833,750,242,122,29
1777981506.1373389,1,3843,750,244,122,29
1777981506.1506248,1,3854,800,244,123,29
1777981506.1636982,1,3865,800,244,123,29
1777981506.1764634,1,3876,800,244,122,29
1777981506.1893418,1,3885,800,244,123,29
1777981506.202117,1,3896,800,244,122,29
1777981506.2154605,1,3906,800,244,122,29
1777981506.2286093,1,3917,800,244,122,29
1777981506.2415257,1,3927,800,244,122,29
1777981506.2547295,1,3938,800,244,122,29
1777981506.2677789,1,3949,800,244,122,29
1777981506.2805574,1,3959,850,242,122,29
1777981506.2938287,1,3970,850,239,122,29
1777981506.3072078,1,3980,800,240,122,29
1777981506.3202915,1,3991,750,241,122,29
1777981506.3336089,1,4001,750,244,122,29
1777981506.3462858,1,4012,800,244,122,29
1777981506.3593385,1,4022,800,244,122,29
1777981506.3723376,1,4032,800,244,122,29
1777981506.385707,1,4043,800,244,122,29
1777981506.3987923,1,4053,800,244,122,29
1777981506.4122038,1,4065,800,244,122,29
1777981506.4252408,1,4075,800,244,122,29
1777981506.438579,1,4086,850,242,122,29
1777981506.4516728,1,0,850,240,122,29
1777981506.464031,1,11,750,242,122,29
1777981506.4766436,1,20,750,245,122,29
1777981506.4895823,1,31,800,244,122,29
1777981506.5029137,1,41,800,244,122,29
1777981506.5161502,1,52,800,244,123,29
1777981506.529243,1,62,800,244,122,29
1777981506.542349,1,73,800,244,122,29
1777981506.5553598,1,84,800,244,123,29
1777981506.568454,1,94,800,244,122,29
1777981506.5814023,1,105,800,244,123,29
1777981506.5943594,1,115,800,244,123,29
1777981506.6074708,1,125,800,244,122,29
1777981506.620218,1,136,850,242,123,29
1777981506.6336436,1,146,850,239,122,29
1777981506.6470368,1,157,750,243,123,29
1777981506.660156,1,168,800,244,122,29
1777981506.673029,1,179,800,244,122,29
1777981506.6860776,1,189,850,241,122,29
1777981506.6992278,1,199,800,240,123,29
1777981506.712364,1,209,800,240,123,29
1777981506.7253947,1,219,750,242,122,29
1777981506.7383306,1,229,750,245,123,29
1777981506.7515159,1,240,750,248,122,29
1777981506.764351,1,251,800,248,122,29
1777981506.7773826,1,261,850,246,122,29
1777981506.7906861,1,272,850,244,123,29
1777981506.8038228,1,283,800,244,122,29
1777981506.8168771,1,293,800,244,122,29
1777981506.8301778,1,304,800,244,122,29
1777981506.8430448,1,314,800,244,122,29
1777981506.8562,1,325,800,244,123,29
1777981506.869313,1,335,800,244,122,29
1777981506.8825893,1,346,800,244,123,29
1777981506.8956282,1,357,800,244,122,29
1777981506.9086885,1,367,800,244,122,29
1777981506.9216516,1,378,850,241,122,29
1777981506.9347947,1,388,850,239,123,29
1777981506.9473286,1,398,800,240,122,29
1777981506.9596746,1,409,750,242,123,29
1777981506.9716156,1,418,750,244,122,29
1777981506.9836636,1,427,800,244,122,29
1777981506.9962955,1,437,800,244,123,29
