Timestamp,ID,Position,Speed,Load,Voltage,Temperature,Current
1777981588.0343654,1,2298,800,246,122,30
1777981588.0474112,1,2309,800,246,122,30
1777981588.059953,1,2319,800,246,122,30
1777981588.0727448,1,2330,800,246,122,30
1777981588.0861309,1,2340,800,246,122,30
1777981588.099075,1,2350,800,246,122,30
1777981588.111918,1,2361,800,246,122,30
1777981588.1247244,1,2372,850,244,122,29
1777981588.1377573,1,2382,850,241,123,30
1777981588.150677,1,2393,800,242,122,30
1777981588.1638906,1,2403,800,242,122,30
1777981588.1765184,1,2414,800,242,122,30
1777981588.189396,1,2424,800,242,122,30
1777981588.202725,1,2435,800,242,122,30
1777981588.215643,1,2445,800,242,122,30
1777981588.2285514,1,2455,800,242,122,30
1777981588.241793,1,2465,800,242,122,30
1777981588.2546618,1,2476,800,242,122,30
1777981588.2683294,1,2486,800,242,122,30
1777981588.280906,1,2498,800,242,122,30
1777981588.2934053,1,2507,800,242,123,30
1777981588.305528,1,2518,800,242,122,30
1777981588.3177917,1,2527,800,242,122,30
1777981588.3297994,1,2536,800,242,122,30
1777981588.3417563,1,2546,750,244,122,30
1777981588.3542335,1,2555,750,246,122,30
1777981588.3665586,1,2566,800,246,123,30
1777981588.3789961,1,2576,850,245,122,30
1777981588.3921304,1,2586,850,242,122,30
1777981588.4049456,1,2597,800,242,122,30
1777981588.4173834,1,2607,800,242,122,30
1777981588.4314575,1,2617,800,242,122,30
1777981588.443878,1,2628,800,242,122,30
1777981588.4565508,1,2638,800,242,122,30
1777981588.4689615,1,2649,800,242,122,30
1777981588.481609,1,2657,750,244,123,30
1777981588.494605,1,2668,750,247,122,30
1777981588.507762,1,2678,800,246,122,30
1777981588.5205169,1,2689,800,246,123,30
1777981588.5330744,1,2699,800,246,122,30
1777981588.5459783,1,2710,850,243,122,30
1777981588.5593762,1,2720,800,242,123,30
1777981588.5723763,1,2731,800,242,122,30
1777981588.5852385,1,2740,750,245,122,30
1777981588.5979345,1,2751,800,246,122,30
1777981588.6108823,1,2761,800,246,123,30
1777981588.6236057,1,2771,800,246,122,30
1777981588.6360278,1,2781,800,246,122,30
1777981588.6489897,1,2792,800,246,122,30
1777981588.6617813,1,2802,800,246,122,30
1777981588.6749668,1,2813,800,246,123,30
1777981588.6878707,1,2824,800,246,122,30
1777981588.700222,1,2834,800,246,122,30
1777981588.7128723,1,2843,800,246,122,30
1777981588.725386,1,2854,800,246,122,30
1777981588.7380087,1,2864,800,246,122,30
1777981588.7508166,1,2873,800,246,122,30
1777981588.7634466,1,2884,800,246,122,30
1777981588.7761784,1,2895,800,246,122,30
1777981588.788427,1,2904,800,246,122,30
1777981588.8015351,1,2915,850,244,122,30
1777981588.8143814,1,2925,850,241,122,30
