Timestamp,ID,Position,Speed,Load,Voltage,Temperature,Current
1777981479.7914932,1,3174,850,265,122,29
1777981479.8042123,1,3185,850,262,123,29
1777981479.8170333,1,3196,850,260,122,29
1777981479.829779,1,3207,800,260,122,29
1777981479.8425608,1,3217,800,260,122,29
1777981479.8552394,1,3228,850,256,123,29
1777981479.8684845,1,3238,800,256,122,29
1777981479.8818722,1,3249,800,256,122,29
1777981479.894861,1,3260,800,256,123,29
1777981479.9079928,1,3270,850,254,123,29
1777981479.9214716,1,3281,850,251,123,29
1777981479.9343436,1,3292,800,252,123,29
1777981479.9475968,1,3303,800,252,122,29
1777981479.9605587,1,3313,800,252,122,29
1777981479.9737973,1,3323,800,252,123,29
1777981479.986814,1,3334,800,252,122,29
1777981479.999963,1,3344,800,252,123,29
1777981480.0129135,1,3355,800,252,123,29
1777981480.0256846,1,3366,800,252,122,29
1777981480.0383394,1,3376,800,252,123,29
1777981480.0509148,1,3386,800,252,123,29
1777981480.0639274,1,3397,850,250,122,29
1777981480.0768461,1,3408,850,248,122,29
1777981480.0898392,1,3418,800,248,122,29
1777981480.1021807,1,3428,800,248,122,29
1777981480.114679,1,3438,800,248,122,29
1777981480.1271424,1,3448,800,248,122,29
1777981480.1394198,1,3457,800,248,122,29
1777981480.1517801,1,3467,800,248,122,29
1777981480.1643608,1,3477,800,248,123,29
1777981480.1768565,1,3488,800,248,122,29
1777981480.1898172,1,3498,800,248,123,29
1777981480.20264,1,3508,800,248,122,29
1777981480.2158158,1,3519,800,248,123,29
1777981480.2284157,1,3529,800,248,122,29
1777981480.24077,1,3539,800,248,123,29
1777981480.2532437,1,3549,800,248,122,29
1777981480.2659378,1,3559,800,248,122,29
1777981480.2790024,1,3569,800,248,123,29
1777981480.291547,1,3580,800,248,122,29
1777981480.3042455,1,3590,800,248,122,29
1777981480.317124,1,3601,800,248,122,29
1777981480.3299022,1,3611,850,245,123,29
1777981480.3429656,1,3622,800,244,123,29
1777981480.3554347,1,3632,800,244,122,29
1777981480.368581,1,3641,750,246,123,29
1777981480.3818219,1,3652,750,248,122,29
1777981480.3953369,1,3663,800,248,123,29
1777981480.4086888,1,3674,800,248,123,29
1777981480.4218118,1,3685,800,246,123,29
1777981480.4348996,1,3696,850,244,123,29
1777981480.448087,1,3706,800,244,122,29
1777981480.4611661,1,3716,800,244,123,29
1777981480.4747698,1,3727,800,244,123,29
1777981480.4875498,1,3738,800,244,123,29
1777981480.5004764,1,3748,800,244,122,29
1777981480.5127137,1,3758,800,244,122,29
1777981480.5248654,1,3768,750,246,122,29
1777981480.5370212,1,3778,750,248,122,29
1777981480.5499513,1,3787,850,245,123,29
1777981480.5628333,1,3798,800,244,122,29
1777981480.5759044,1,3808,800,244,122,29
1777981480.5886474,1,3818,800,244,122,29
1777981480.601637,1,3828,750,245,122,29
1777981480.6143231,1,3838,750,247,123,29
1777981480.6270227,1,3849,800,248,122,29
1777981480.63981,1,3860,800,248,122,29
1777981480.6525543,1,3870,800,248,123,29
1777981480.6651266,1,3880,850,246,122,29
1777981480.677907,1,3890,850,243,122,29
1777981480.6905127,1,3900,800,244,122,29
1777981480.7037592,1,3910,750,245,122,29
1777981480.716823,1,3921,750,248,122,29
1777981480.7300947,1,3932,800,248,122,29
1777981480.7432458,1,3942,800,248,122,29
1777981480.7562,1,3953,800,248,123,29
1777981480.7690055,1,3963,800,248,123,29
1777981480.7820706,1,3974,850,246,122,29
1777981480.7955585,1,3985,850,244,122,29
1777981480.8085735,1,3996,800,244,122,29
1777981480.8212745,1,4006,800,244,123,29
1777981480.8345861,1,4016,800,244,122,29
1777981480.847325,1,4027,800,244,122,29
1777981480.8597326,1,4037,800,244,123,29
1777981480.8721995,1,4047,800,244,123,29
1777981480.884879,1,4057,800,244,123,29
1777981480.8980386,1,4067,800,244,122,29
1777981480.9110367,1,4078,800,244,122,29
1777981480.9241006,1,4088,800,244,122,29
1777981480.9367697,1,3,800,244,123,29
1777981480.9495723,1,12,800,244,123,29
1777981480.9627948,1,22,800,244,123,29
1777981480.9755917,1,33,800,244,122,29
1777981480.9885461,1,43,750,246,122,29
1777981481.0018806,1,53,800,248,123,29
1777981481.0142395,1,65,800,248,122,29
1777981481.0271883,1,75,850,245,122,29
1777981481.0401888,1,85,800,244,122,29
1777981481.0534518,1,95,800,244,123,29
1777981481.0664845,1,106,750,246,122,29
1777981481.079429,1,116,750,248,122,29
1777981481.0928555,1,127,800,248,123,29
1777981481.1058414,1,138,850,245,123,29
1777981481.1189582,1,148,850,243,122,29
1777981481.131985,1,159,800,244,122,29
1777981481.145264,1,170,800,244,122,29
1777981481.1587667,1,181,800,244,122,29
1777981481.172131,1,191,800,244,123,29
1777981481.1848717,1,202,800,244,122,29
1777981481.1970572,1,211,800,244,123,29
1777981481.2099288,1,222,800,244,123,29
1777981481.2225678,1,232,800,244,122,29
1777981481.2349844,1,241,800,244,123,29
1777981481.2482252,1,252,750,247,123,29
1777981481.261441,1,262,850,246,122,29
1777981481.274406,1,273,850,243,122,29
1777981481.2874138,1,283,800,244,122,29
1777981481.2999678,1,293,750,245,122,29
1777981481.3129103,1,304,750,248,122,29
1777981481.3255548,1,314,800,248,122,29
1777981481.3386946,1,324,800,248,122,29
1777981481.3520348,1,335,800,248,123,29
1777981481.3652315,1,345,800,248,123,29
1777981481.3783195,1,356,800,248,123,29
1777981481.3914545,1,367,850,244,122,29
1777981481.404962,1,378,800,244,122,29
1777981481.4179468,1,389,800,244,122,29
1777981481.431036,1,399,800,244,122,29
1777981481.4443474,1,409,800,244,123,29
1777981481.4574406,1,420,800,244,122,29
1777981481.4703481,1,430,800,244,123,29
1777981481.4834301,1,441,800,244,122,29
1777981481.496465,1,451,800,244,122,29
1777981481.5094266,1,462,800,244,122,29
1777981481.5226576,1,472,800,244,122,29
1777981481.535846,1,483,800,244,123,29
1777981481.5491111,1,494,800,244,123,29
1777981481.5622165,1,504,750,246,122,29
1777981481.5752945,1,514,750,248,123,29
1777981481.5881987,1,524,800,248,122,29
1777981481.601631,1,535,800,248,123,29
1777981481.614789,1,546,800,248,122,29
1777981481.627997,1,557,800,248,122,29
1777981481.6410897,1,567,850,246,123,29
1777981481.6541615,1,578,850,243,122,29
1777981481.6671085,1,588,800,244,122,29
1777981481.680469,1,599,800,244,123,29
1777981481.6936998,1,609,800,244,122,29
1777981481.7071104,1,620,800,244,122,29
1777981481.7202432,1,630,750,245,123,29
1777981481.73355,1,642,750,248,123,29
1777981481.7468681,1,653,850,245,122,29
1777981481.7602444,1,663,800,244,122,29
1777981481.7732956,1,674,800,244,123,29
1777981481.7867823,1,685,800,244,123,29
1777981481.7995653,1,694,800,244,122,29
1777981481.8128839,1,705,800,244,122,29
1777981481.8260026,1,716,750,247,122,29
1777981481.8395288,1,727,850,246,123,29
1777981481.852584,1,737,850,243,123,29
1777981481.8659456,1,748,800,244,123,29
1777981481.879188,1,759,800,244,122,29
1777981481.8921428,1,770,800,244,122,29
1777981481.905459,1,780,800,244,122,29
1777981481.9183428,1,790,800,244,122,29
1777981481.9315903,1,800,800,244,123,29
1777981481.9446156,1,811,800,244,123,29
1777981481.957712,1,821,750,245,122,29
1777981481.970871,1,832,750,248,122,29
1777981481.9841974,1,843,850,245,122,29
1777981481.9971929,1,853,800,244,122,29
1777981482.0100765,1,864,800,244,122,29
1777981482.022972,1,874,800,244,123,29
1777981482.0356514,1,884,800,244,122,29
1777981482.04891,1,895,800,244,123,29
1777981482.0619764,1,905,800,244,122,29
1777981482.0748692,1,915,800,244,122,29
1777981482.088349,1,926,800,244,123,29
1777981482.1015959,1,937,800,244,122,29
1777981482.1144996,1,948,800,244,122,29
1777981482.1276867,1,958,800,244,123,29
1777981482.1406424,1,968,800,244,122,29
1777981482.1538482,1,979,800,244,122,29
1777981482.1672127,1,990,800,244,123,29
1777981482.1804166,1,1000,800,244,122,29
1777981482.193435,1,1011,800,244,123,29
1777981482.2067,1,1021,750,247,122,29
1777981482.219968,1,1032,800,248,122,29
1777981482.2330766,1,1043,800,248,122,29
1777981482.2461936,1,1053,850,244,123,29
1777981482.2596228,1,1064,800,244,123,29
1777981482.2728848,1,1075,800,244,123,29
1777981482.2862277,1,1085,800,244,122,29
1777981482.2997768,1,1095,800,244,122,29
1777981482.3127587,1,1106,800,244,123,29
1777981482.3260224,1,1116,750,247,122,29
1777981482.3392606,1,1127,800,248,123,39
1777981482.3526416,1,1138,800,248,123,29
1777981482.3657331,1,1149,850,244,122,29
1777981482.378819,1,1159,800,244,122,29
1777981482.391074,1,1170,800,244,122,29
1777981482.4040391,1,1180,800,244,122,29
1777981482.4168627,1,1191,800,244,122,29
1777981482.4302819,1,1201,800,244,122,29
1777981482.4436953,1,1211,750,246,123,29
1777981482.457084,1,1222,850,246,123,29
1777981482.4698317,1,1233,850,243,122,29
1777981482.4829156,1,1244,800,244,122,29
1777981482.4962962,1,1254,800,244,122,29
1777981482.5093865,1,1264,800,244,122,29
1777981482.5222664,1,1274,800,244,123,29
1777981482.535189,1,1285,750,245,122,29
1777981482.547722,1,1295,750,247,122,29
1777981482.5598538,1,1306,800,248,123,29
1777981482.572015,1,1315,800,248,122,29
1777981482.5841808,1,1325,800,248,122,29
1777981482.597372,1,1335,850,246,122,29
1777981482.6100914,1,1346,850,243,122,29
1777981482.6228023,1,1356,800,244,123,29
1777981482.635803,1,1366,800,244,122,29
1777981482.6486092,1,1377,800,244,122,29
1777981482.6614761,1,1386,800,244,123,29
1777981482.6738343,1,1396,800,245,123,29
1777981482.6870275,1,1406,750,247,122,29
1777981482.6999767,1,1417,800,248,122,29
1777981482.71289,1,1428,800,248,122,29
1777981482.725822,1,1438,800,248,123,29
1777981482.7388015,1,1448,850,246,123,29
1777981482.7513585,1,1458,850,243,123,29
1777981482.764387,1,1469,800,244,123,29
1777981482.7771072,1,1479,800,244,122,29
