Timestamp,ID,Position,Speed,Load,Voltage,Temperature,Current
1778518615.1087413,1,1585,750,346,93,26,8
1778518615.123557,1,1597,750,349,94,26,7
1778518615.1370842,1,1608,750,352,93,26,7
1778518615.9443145,2,329,-750,341,93,24,9
1778518615.9585042,2,318,-750,344,93,24,7
1778518615.9719872,2,307,-700,350,93,24,7
1778518616.779982,2,275,700,364,87,24,8
1778518616.7844863,1,1638,-750,373,88,27,11
1778518616.7976234,2,290,700,371,88,24,10
1778518616.8004587,1,1625,-750,377,88,26,12
1778518616.8141098,2,303,750,373,87,25,9
1778518616.818887,1,1612,-750,380,87,27,11
