Timestamp,ID,Position,Speed,Load,Voltage,Temperature,Current
1778518738.4501379,1,1364,750,377,86,30,8
1778518738.4633908,1,1375,750,380,86,30,8
1778518738.4771721,1,1385,750,383,86,30,8
1778518739.2846348,2,485,-700,382,85,27,9
1778518739.2991736,2,473,-700,388,85,27,9
1778518739.3125522,2,462,-800,387,86,27,10
1778518740.1204953,2,416,600,388,76,27,11
1778518740.125123,1,1433,-650,407,76,30,12
1778518740.137985,2,428,650,399,80,27,14
1778518740.1407015,1,1420,-650,416,80,30,14
1778518740.1542828,2,437,600,412,81,27,11
1778518740.1589072,1,1408,-700,422,80,30,12
