Timestamp,ID,Position,Speed,Load,Voltage,Temperature,Current
1778524687.464426,2,115,-800,272,120,32,5
1778524687.4783175,2,104,-800,272,120,32,6
1778524687.491877,2,92,-800,272,120,32,7
1778524687.5053596,2,81,-800,272,120,32,6
1778524687.518904,2,70,-800,272,120,32,6
1778524687.5323422,2,59,-800,272,120,32,6
1778524687.5458553,2,48,-850,269,120,32,6
1778524687.5593488,2,38,-800,268,120,32,6
1778524687.5728264,2,28,-800,268,120,32,6
1778524687.586344,2,17,-750,272,120,32,5
1778524687.600155,2,6,-800,272,120,32,7
1778524687.613826,2,4091,-800,272,120,32,6
1778524687.6274006,2,4080,-800,272,120,32,5
1778524687.6409097,2,4069,-800,272,120,32,6
1778524687.654525,2,4058,-800,272,120,32,7
1778524687.6681452,2,4048,-800,272,120,32,6
1778524687.6816797,2,4038,-750,275,120,32,7
1778524687.6951363,2,4027,-750,278,120,32,9
1778524688.5022612,1,1605,700,424,50,43,675
1778524688.5155878,1,1616,700,430,113,42,75
1778524688.5785625,1,1626,0,440,112,42,71
1778524688.6412039,1,1674,0,453,112,42,87
1778524688.654491,1,1722,750,455,100,43,49
1778524688.9918735,1,1909,0,513,44,43,0
1778524689.1672163,1,1933,0,1000,36,44,0
