Timestamp,ID,Position,Speed,Load,Voltage,Temperature,Current
1778518928.4456596,1,1345,750,357,93,32,7
1778518928.4601226,1,1358,800,357,93,32,9
1778518928.473515,1,1369,800,357,95,32,8
1778518928.4870517,1,1380,750,359,94,32,10
1778518928.5005453,1,1390,750,362,95,32,9
1778518928.5141213,1,1402,800,361,94,32,9
1778518928.5279872,1,1412,850,359,95,32,8
1778518928.5418046,1,1424,850,357,95,32,7
1778518928.5551527,1,1436,800,357,94,32,8
1778518928.5686252,1,1447,850,355,95,32,8
1778518928.5820563,1,1458,850,352,94,32,7
1778518928.5955887,1,1469,800,353,94,32,7
1778518928.6094234,1,1480,850,351,94,32,8
1778518928.6228247,1,1491,850,348,95,32,8
1778518928.6362736,1,1501,750,353,96,32,9
1778518928.6497872,1,1513,800,353,94,32,7
1778518928.6633282,1,1523,800,352,94,32,8
1778518928.677277,1,1535,850,349,94,32,7
1778518928.6908095,1,1547,850,347,93,32,7
1778518928.7042654,1,1557,750,347,94,32,7
1778518928.7178218,1,1568,750,349,93,32,8
1778518928.731276,1,1579,800,349,93,32,7
1778518928.7448256,1,1589,800,349,93,32,8
1778518928.758449,1,1600,800,349,93,32,8
1778518928.772485,1,1611,750,352,93,32,7
1778518928.7868876,1,1622,850,351,94,32,7
1778518928.800344,1,1634,850,349,93,32,7
1778518928.8138626,1,1645,800,349,93,32,7
1778518928.8273458,1,1655,800,349,93,32,8
1778518928.8408744,1,1666,800,349,93,32,7
1778518928.8542948,1,1676,800,349,93,32,7
1778518928.8678408,1,1688,800,349,93,32,8
1778518928.8815553,1,1698,800,349,93,32,6
1778518928.8953247,1,1709,750,353,93,32,7
1778518928.9088185,1,1720,800,353,94,32,7
1778518928.922295,1,1731,800,353,93,32,8
1778518928.935666,1,1743,850,349,93,32,6
1778518928.949103,1,1753,800,349,93,32,6
1778518928.9624588,1,1765,800,348,93,32,8
1778518928.9757779,1,1775,850,345,94,32,8
1778518928.989576,1,1786,750,348,93,32,7
1778518929.0029209,1,1796,800,349,94,32,7
1778518929.0165484,1,1807,800,349,93,32,8
1778518929.0303533,1,1817,800,349,93,32,7
1778518929.0438943,1,1828,750,351,93,32,7
1778518929.0574148,1,1840,750,353,93,32,7
1778518929.0709028,1,1850,800,353,93,32,8
1778518929.0849042,1,1861,800,353,94,32,9
1778518929.0992126,1,1872,800,353,94,32,8
1778518929.1127422,1,1883,800,353,94,32,6
1778518929.126175,1,1894,800,353,93,32,6
1778518929.1395974,1,1904,800,353,93,32,7
1778518929.1529887,1,1913,750,357,93,32,11
1778518929.166436,1,1920,600,365,92,32,23
1778518929.1799397,1,1926,600,376,90,32,29
1778518929.1935434,1,1929,400,400,88,32,40
1778518929.2070236,1,1932,200,432,88,32,56
1778518930.014313,2,516,-700,370,91,29,11
1778518930.0277371,2,505,-750,373,90,29,9
1778518930.0415828,2,494,-850,373,90,29,9
1778518930.0551574,2,483,-850,371,89,29,8
1778518930.8630059,2,460,800,316,113,29,8
1778518930.867375,1,1929,-300,112,113,32,0
1778518930.8802147,2,476,850,315,113,29,8
1778518930.883921,1,1923,-350,143,113,32,0
1778518930.8974469,2,489,850,311,112,29,7
1778518930.900697,1,1917,-350,174,112,32,2
1778518930.9137118,2,504,850,308,112,29,9
1778518930.9167068,1,1911,-350,202,111,32,4
1778518930.9302912,2,517,850,305,110,29,9
1778518930.9339998,1,1907,-350,233,110,32,7
1778518930.9473615,2,529,800,304,110,29,7
1778518930.9506364,1,1898,-300,268,110,32,9
1778518930.9637449,2,541,650,312,109,29,8
1778518930.966934,1,1887,-550,285,109,32,8
1778518930.9803808,2,554,800,316,109,29,8
1778518930.9837227,1,1876,-700,293,109,32,7
1778518930.997024,2,567,800,316,109,29,8
1778518930.9999712,1,1864,-700,300,110,32,7
1778518931.013449,2,581,800,316,109,29,8
1778518931.0167189,1,1852,-700,306,109,32,8
1778518931.030215,2,596,850,313,109,29,9
1778518931.033955,1,1840,-700,313,109,32,9
1778518931.0478396,2,609,800,312,108,29,8
1778518931.050889,1,1826,-750,316,108,32,8
1778518931.0647745,2,622,750,315,109,29,10
1778518931.0686958,1,1813,-750,319,109,32,8
1778518931.0817094,2,635,700,321,108,29,8
1778518931.0846024,1,1799,-800,320,109,32,10
1778518931.0982406,2,648,850,323,109,29,8
1778518931.1019576,1,1786,-750,322,109,32,8
1778518931.1153474,2,662,850,320,109,29,8
1778518931.1185865,1,1773,-800,324,109,32,9
1778518931.1320903,2,676,850,316,109,29,7
1778518931.136383,1,1759,-850,322,109,32,8
1778518931.1493618,2,692,800,316,109,29,7
1778518931.1521442,1,1745,-850,319,109,32,8
1778518931.1657639,2,704,850,314,109,29,8
1778518931.169802,1,1731,-800,320,109,32,9
1778518931.1829908,2,718,800,312,109,29,9
1778518931.1861289,1,1718,-850,316,109,32,8
1778518931.199665,2,730,750,314,109,29,7
1778518931.2031815,1,1704,-800,316,109,32,9
1778518931.2166455,2,744,750,316,109,29,8
1778518931.2197099,1,1691,-750,318,109,32,9
1778518931.2328548,2,757,800,316,109,29,8
1778518931.2359145,1,1678,-800,320,109,32,9
1778518931.2494817,2,770,800,316,109,29,7
1778518931.253524,1,1664,-800,320,109,32,9
1778518931.266409,2,785,850,313,109,29,8
1778518931.2694607,1,1652,-800,320,109,32,8
1778518931.2829988,2,798,800,312,108,29,9
1778518931.2864242,1,1638,-800,320,109,32,9
1778518931.2996845,2,811,800,312,108,29,9
1778518931.3026724,1,1625,-800,320,108,32,8
1778518931.3159018,2,822,800,312,109,29,9
1778518931.3193426,1,1611,-800,320,108,32,7
1778518931.3332758,2,836,700,321,108,29,8
1778518931.336652,1,1597,-800,320,108,32,8
1778518931.3496275,2,850,800,320,109,29,8
1778518931.35274,1,1584,-800,320,109,32,9
1778518931.366377,2,864,850,317,109,29,7
1778518931.37003,1,1570,-800,320,109,32,9
1778518931.3834138,2,878,800,316,109,29,7
1778518931.3866706,1,1557,-800,320,109,32,7
1778518931.399827,2,892,850,314,109,29,12
1778518931.4034598,1,1544,-800,320,109,32,8
1778518931.416987,2,906,800,312,108,29,8
1778518931.4202967,1,1529,-850,317,108,32,9
1778518931.4339757,2,914,800,312,106,29,14
1778518931.4374416,1,1521,-550,325,104,32,20
1778518931.4503975,2,920,450,340,100,29,34
1778518931.453419,1,1516,-550,341,100,32,27
1778518931.4669504,2,923,300,374,98,29,45
1778518931.47025,1,1512,-350,375,97,32,41
1778518931.4833736,2,925,200,412,94,29,57
1778518931.4864738,1,1510,-150,418,94,32,57
1778518931.4996068,2,926,50,458,91,29,77
1778518931.5037344,1,1509,-100,466,90,32,74
