Timestamp,ID,Position,Speed,Load,Voltage,Temperature,Current
1778518425.854437,1,1415,850,282,117,24,6
1778518425.868826,1,1428,800,280,117,24,6
1778518425.882292,1,1440,800,280,117,24,7
1778518425.8957858,1,1451,800,280,117,24,5
1778518425.909306,1,1461,800,280,116,24,6
1778518425.9227726,1,1472,800,280,116,24,7
1778518425.936169,1,1483,850,277,117,24,5
1778518425.9495664,1,1493,750,278,116,24,7
1778518425.9629405,1,1504,750,281,116,24,7
1778518425.9765453,1,1515,800,280,117,24,7
1778518425.9903224,1,1526,800,280,117,24,6
1778518426.003732,1,1538,800,280,116,24,5
1778518426.017261,1,1549,850,277,117,24,5
1778518426.0307035,1,1560,800,276,117,24,6
1778518426.0442524,1,1570,800,276,117,24,6
1778518426.05775,1,1581,800,276,116,24,6
1778518426.07125,1,1591,800,276,117,24,6
1778518426.0847232,1,1602,800,276,117,24,5
1778518426.098226,1,1612,750,280,116,24,5
1778518426.111695,1,1625,850,278,117,24,7
1778518426.1251056,1,1634,850,276,117,24,5
1778518426.1384997,1,1646,800,276,117,24,6
1778518426.1519556,1,1656,800,276,117,24,5
1778518426.165765,1,1667,800,276,116,24,6
1778518426.1792665,1,1678,800,276,117,24,6
1778518426.192724,1,1689,800,276,117,24,6
1778518426.2062464,1,1699,800,276,117,24,6
1778518426.2197864,1,1710,800,276,117,24,6
1778518426.2332206,1,1722,800,276,117,24,5
1778518426.2467065,1,1732,800,276,117,24,6
1778518426.260204,1,1743,800,276,117,24,6
1778518426.2737064,1,1754,800,276,117,24,5
1778518426.287082,1,1766,850,275,117,24,5
1778518426.3005753,1,1776,850,272,117,24,5
1778518426.3141048,1,1786,750,275,117,24,6
1778518426.32754,1,1797,800,276,117,24,5
1778518426.3410149,1,1807,800,276,117,24,5
1778518426.3545399,1,1818,750,279,117,24,5
1778518426.3680658,1,1829,850,279,117,24,5
1778518426.381585,1,1840,850,276,117,24,5
1778518426.3951502,1,1851,800,276,117,24,5
1778518426.4086425,1,1861,750,278,117,24,7
1778518426.4220965,1,1872,750,281,117,24,6
1778518426.435613,1,1882,800,280,117,24,6
1778518426.4490466,1,1893,750,282,116,24,6
1778518426.462539,1,1903,750,285,116,24,7
1778518426.475894,1,1912,800,284,116,24,9
1778518426.489294,1,1920,600,292,114,24,17
1778518426.5027392,1,1925,600,303,112,24,25
1778518426.5161517,1,1929,400,326,111,24,35
1778518426.5295491,1,1932,250,352,111,24,48
1778518426.542871,1,1935,250,383,113,24,52
1778518426.5563638,1,1937,200,415,111,24,70
1778518427.363204,2,403,-750,351,92,23,9
1778518427.3770232,2,392,-750,354,93,23,9
1778518427.390502,2,381,-750,357,93,23,10
1778518428.1983767,2,352,650,356,90,23,10
1778518428.2028086,1,1931,-200,112,89,24,0
1778518428.2156389,2,366,750,358,87,23,8
1778518428.2189386,1,1926,-300,142,87,25,0
1778518428.2326124,2,378,750,362,86,23,9
1778518428.2368693,1,1919,-350,174,86,24,1
1778518428.249903,1,1915,-300,202,88,24,3
1778518428.263864,1,1912,-250,229,87,24,4
1778518428.2773552,1,1908,-250,260,91,24,6
1778518428.2907948,1,1903,-300,286,94,24,8
1778518428.304355,1,1895,-550,307,95,24,7
1778518428.3181055,1,1888,-550,321,95,24,9
1778518428.332028,1,1879,-600,332,95,24,8
1778518428.345521,1,1869,-700,339,95,24,9
1778518428.3589919,1,1859,-700,344,96,24,8
