Timestamp,ID,Position,Speed,Load,Voltage,Temperature,Current
1778519129.2471824,1,1372,800,364,91,33,8
1778519129.2604163,1,1385,800,364,91,33,9
1778519129.2739167,1,1395,750,368,90,33,10
1778519129.2874823,1,1406,800,368,91,33,6
1778519129.301366,1,1417,800,368,91,33,8
1778519129.3151746,1,1429,800,368,92,33,8
1778519129.3286655,1,1440,850,366,92,33,9
1778519129.3421407,1,1451,800,364,91,33,9
1778519129.3554955,1,1461,800,364,92,33,9
1778519129.368909,1,1473,800,364,92,33,9
1778519129.3823497,1,1484,850,363,92,33,9
1778519129.3959088,1,1495,850,360,91,33,7
1778519129.4094207,1,1505,750,363,91,33,8
1778519129.422849,1,1516,800,364,90,33,9
1778519129.4364185,1,1526,800,364,90,33,8
1778519129.4499276,1,1538,800,364,91,33,8
1778519129.4633691,1,1549,850,363,92,33,8
1778519129.4772618,1,1559,850,360,92,33,9
1778519129.4912126,1,1571,750,364,92,33,8
1778519129.504778,1,1582,800,364,92,33,8
1778519129.5182116,1,1593,800,364,92,33,7
1778519129.531664,1,1603,800,364,92,33,9
1778519129.5454667,1,1614,800,364,92,33,7
1778519129.5591004,1,1625,800,364,92,33,10
1778519129.5725694,1,1637,850,361,92,33,7
1778519129.5860736,1,1648,800,360,92,33,9
1778519129.5995345,1,1659,800,360,93,33,9
1778519129.6133268,1,1670,800,360,93,33,8
1778519129.6267567,1,1680,800,360,92,33,9
1778519129.6404622,1,1691,800,360,93,33,8
1778519129.6543264,1,1703,800,360,93,33,9
1778519129.6679938,1,1714,800,360,93,33,8
1778519129.6814663,1,1725,850,359,93,33,8
1778519129.694895,1,1736,850,356,93,33,8
1778519129.7084608,1,1747,800,356,93,33,9
1778519129.7219863,1,1758,800,356,94,33,8
1778519129.7354763,1,1769,800,356,93,33,8
1778519129.7491913,1,1780,850,353,92,33,8
1778519129.7632174,1,1790,750,354,92,33,9
1778519129.776601,1,1801,750,357,92,33,7
1778519129.7900383,1,1811,700,363,92,33,8
1778519129.8034942,1,1822,800,364,92,33,9
1778519129.8169508,1,1832,800,364,92,33,8
1778519129.8304255,1,1843,850,361,93,33,8
1778519129.843783,1,1854,750,362,93,33,8
1778519129.8571892,1,1865,750,365,92,33,7
1778519129.8705394,1,1875,800,364,92,33,7
1778519129.8841066,1,1887,800,364,93,33,8
1778519129.8979378,1,1896,800,364,92,33,7
1778519129.9114602,1,1908,800,364,92,33,9
