Timestamp,ID,Position,Speed,Load,Voltage,Temperature,Current
1778518849.9352248,1,1355,750,378,85,30,8
1778518849.9484382,1,1367,750,381,85,31,8
1778518849.9619944,1,1378,750,384,85,31,8
1778518850.7692583,2,485,-650,385,83,27,9
1778518850.782645,2,474,-750,387,83,27,8
1778518850.7964935,2,464,-750,390,82,27,10
1778518851.6040442,2,412,600,400,73,27,12
1778518851.6081097,1,1429,-650,420,72,31,12
1778518851.621053,2,423,600,415,72,27,12
1778518851.623911,1,1417,-650,430,73,31,12
1778518851.6374679,2,432,600,428,73,27,13
1778518851.6424358,1,1405,-700,436,73,31,12
