Timestamp,ID,Position,Speed,Load,Voltage,Temperature,Current
1778513810.2828174,1,1427,750,332,96,31,8
1778513810.2960706,1,1440,800,332,96,31,7
1778513810.3099127,1,1450,750,334,96,31,7
1778513810.3237596,1,1461,750,336,96,31,7
1778513810.3372617,1,1472,800,336,96,31,8
1778513810.350743,1,1483,800,336,96,31,7
1778513810.364251,1,1494,800,336,96,31,7
1778513810.3776338,1,1504,800,336,96,31,7
1778513810.3910577,1,1515,800,336,96,31,7
1778513810.4045458,1,1526,800,336,96,31,7
1778513810.4180567,1,1537,800,336,97,31,6
1778513810.4315295,1,1548,800,336,97,31,7
1778513810.4450314,1,1559,850,334,97,31,7
1778513810.4585414,1,1570,850,331,96,31,7
1778513810.471953,1,1581,750,335,96,31,7
1778513810.4853868,1,1591,800,336,96,31,7
1778513810.498883,1,1602,800,336,97,31,6
1778513810.5122697,1,1612,800,336,97,31,7
1778513810.5257826,1,1624,850,334,96,31,6
1778513810.539286,1,1635,850,331,97,31,6
1778513810.5529366,1,1646,800,332,97,31,7
1778513810.5664797,1,1657,800,332,96,31,6
1778513810.5799925,1,1668,800,332,96,31,6
1778513810.5935152,1,1679,800,332,97,31,8
1778513810.6070187,1,1689,800,332,96,31,7
1778513810.6207545,1,1700,800,332,97,31,6
1778513810.6345448,1,1712,800,332,97,31,6
1778513810.64807,1,1723,800,332,97,31,6
1778513810.6619215,1,1734,800,332,97,31,7
1778513810.6756847,1,1745,800,332,96,31,6
1778513810.689056,1,1756,800,332,96,31,7
1778513810.7024767,1,1767,850,330,97,31,6
1778513810.7158153,1,1778,850,328,96,31,6
1778513810.729308,1,1788,800,328,96,31,6
1778513810.742784,1,1799,750,329,96,31,7
1778513810.7563891,1,1809,750,332,96,31,7
1778513810.770026,1,1821,800,332,96,31,6
1778513810.7835536,1,1832,800,332,96,31,6
1778513810.797087,1,1842,800,332,96,31,7
1778513810.8105118,1,1853,800,332,97,31,6
1778513810.8240142,1,1864,800,332,96,31,6
1778513810.8379016,1,1874,800,332,96,31,6
1778513810.8512752,1,1886,800,332,96,31,6
1778513810.8647141,1,1895,700,335,96,31,8
1778513810.878175,1,1906,700,341,95,31,7
1778513810.8916235,1,1914,800,340,95,31,9
