Timestamp,ID,Position,Speed,Load,Voltage,Temperature,Current
1778523273.9669006,1,1842,800,294,121,60,103
1778523273.981056,1,1855,800,293,116,60,100
1778523273.9945705,1,1866,850,290,121,60,44
1778523274.008175,1,1877,800,290,121,60,14
1778523274.0215154,1,1887,750,291,121,60,9
1778523274.0350604,1,1898,750,294,120,60,9
1778523274.0488012,1,1910,850,291,120,60,9
1778523274.0623145,1,1918,650,295,114,60,99
1778523274.075981,1,1924,650,302,120,60,24
1778523274.8829,2,75,-800,284,116,32,6
1778523274.896759,2,62,-850,280,116,32,5
1778523274.910304,2,52,-800,280,117,32,6
1778523274.9239855,2,40,-800,280,117,32,6
1778523274.9373577,2,30,-800,280,116,32,6
1778523274.9511786,2,19,-750,282,116,32,7
1778523274.964765,2,9,-750,284,117,32,7
1778523274.9783368,2,4093,-800,284,117,32,7
1778523274.9920814,2,4082,-800,284,117,32,6
1778523275.0056124,2,4071,-800,284,116,32,6
1778523275.0192983,2,4060,-850,280,116,32,6
1778523275.0329056,2,4050,-750,282,117,32,6
1778523275.0479634,2,4039,-800,284,116,32,6
1778523275.06169,2,4027,-800,284,116,32,6
1778523275.0751617,2,4018,-750,287,116,32,9
1778523275.088908,2,4011,-550,297,116,32,19
1778523275.8967528,2,4023,350,219,121,32,4
1778523275.9016402,1,1912,-350,216,115,60,83
1778523275.9150214,2,4033,400,249,120,32,7
1778523275.9185991,1,1904,-250,255,120,60,16
1778523275.9322112,2,4043,550,267,116,32,8
1778523275.9360178,1,1894,-550,277,120,60,14
1778523276.4551876,2,52,0,50,122,33,1
1778523276.4599848,1,1792,0,71,122,60,3
1778523276.4748564,2,52,0,50,121,32,1
1778523276.4781704,1,1792,0,71,121,60,2
1778523276.4922469,2,52,0,50,122,32,1
1778523276.4951746,1,1792,0,71,121,60,2
1778523276.5095093,2,52,0,50,121,32,1
1778523276.5132296,1,1792,0,71,122,60,2
1778523276.5271976,2,52,0,50,121,32,1
1778523276.5303524,1,1792,0,71,122,60,2
1778523276.544914,2,52,0,50,122,32,1
1778523276.5482402,1,1792,0,71,121,60,2
1778523276.5622587,2,52,0,50,121,32,1
1778523276.5653737,1,1792,0,71,121,60,2
1778523276.5798755,2,52,0,50,121,32,1
1778523276.5834112,1,1792,0,71,122,60,2
1778523276.5975206,2,52,0,50,121,32,1
1778523276.6002772,1,1792,0,71,121,60,2
1778523276.6150858,2,52,0,50,122,32,1
1778523276.6186266,1,1792,0,71,122,60,2
1778523276.6334755,2,52,0,50,121,32,1
1778523276.6376293,1,1792,0,71,121,60,2
1778523276.651757,2,52,0,50,121,32,1
1778523276.6554325,1,1792,0,71,122,60,2
1778523276.6704383,2,52,0,50,121,32,1
1778523276.6736157,1,1792,0,71,121,60,3
1778523276.6881456,2,52,0,50,121,32,1
1778523276.691437,1,1792,0,71,121,60,2
1778523276.7061868,2,52,0,50,121,32,0
1778523276.7099047,1,1792,0,71,121,60,2
1778523276.724038,2,52,0,50,121,32,1
1778523276.7269754,1,1792,0,71,121,60,2
1778523276.741799,2,52,0,50,121,32,1
1778523276.7457614,1,1792,0,71,122,60,2
1778523276.7599118,2,52,0,50,121,32,1
1778523276.7635715,1,1792,0,71,122,60,2
1778523276.778057,2,52,0,50,122,32,1
1778523276.7812219,1,1792,0,71,122,60,2
1778523276.7952607,2,52,0,50,121,32,1
1778523276.7984512,1,1792,0,71,121,60,2
1778523276.8130078,2,52,0,50,121,32,1
1778523276.8163261,1,1792,0,71,121,60,2
1778523276.830477,2,52,0,50,122,32,2
1778523276.833602,1,1792,0,71,121,60,2
1778523276.8482234,2,52,0,50,121,32,1
1778523276.8516717,1,1792,0,71,121,60,2
1778523276.8656662,2,52,0,50,122,32,1
1778523276.868482,1,1792,0,71,121,60,2
1778523276.883085,2,52,0,50,122,32,2
1778523276.8863873,1,1792,0,71,121,60,2
1778523276.9004326,2,52,0,50,121,32,1
1778523276.9032445,1,1792,0,71,122,60,2
1778523276.917827,2,52,0,50,122,32,1
1778523276.9217668,1,1792,0,71,122,60,2
1778523276.9357562,2,52,0,50,121,32,1
1778523276.939139,1,1792,0,71,122,60,3
1778523276.9540758,2,52,0,50,121,32,1
1778523276.957279,1,1792,0,71,121,60,2
1778523276.971406,2,52,0,50,121,32,1
1778523276.9749968,1,1792,0,71,121,60,2
1778523276.9896672,2,52,0,50,121,32,1
1778523276.9926367,1,1792,0,71,121,60,2
1778523277.0068395,2,52,0,50,121,32,1
1778523277.009903,1,1792,0,71,121,60,2
1778523277.0244646,2,52,0,50,121,32,1
1778523277.0278897,1,1792,0,71,121,60,2
1778523277.0418043,2,52,0,50,121,32,0
1778523277.0447447,1,1792,0,71,121,61,2
1778523277.0595548,2,52,0,50,121,32,1
1778523277.0629492,1,1792,0,71,121,60,2
1778523277.077003,2,52,0,50,122,32,1
1778523277.079832,1,1792,0,71,121,60,3
1778523277.0943124,2,52,0,50,121,32,1
1778523277.0977104,1,1792,0,71,122,61,2
1778523277.1117048,2,52,0,50,121,32,1
1778523277.1151483,1,1792,0,71,122,60,2
1778523277.1297045,2,52,0,50,121,32,1
1778523277.132894,1,1792,0,71,122,60,2
1778523277.1468148,2,52,0,50,122,32,1
1778523277.1499074,1,1792,0,71,121,60,2
1778523277.1643863,2,52,0,50,121,32,1
1778523277.1676948,1,1792,0,71,122,60,2
1778523277.1816304,2,52,0,50,121,32,1
1778523277.1844237,1,1792,0,71,122,60,2
1778523277.1990302,2,52,0,50,121,32,0
1778523277.2023227,1,1792,0,71,122,60,2
1778523277.216279,2,52,0,50,121,32,1
1778523277.2190778,1,1792,0,71,121,59,2
1778523277.2335083,2,52,0,50,121,32,2
1778523277.2370882,1,1792,0,71,121,60,2
1778523277.2510004,2,52,0,50,121,32,1
1778523277.2540364,1,1792,0,71,121,60,2
1778523277.2687058,2,52,0,50,121,32,1
1778523277.2719088,1,1792,0,71,121,61,2
1778523277.285944,2,52,0,50,121,32,1
1778523277.2888894,1,1792,0,71,122,59,1
1778523277.3035388,2,52,0,50,121,32,0
1778523277.3069577,1,1792,0,71,121,60,2
1778523277.3209774,2,52,0,50,121,32,2
1778523277.3238204,1,1792,0,71,122,60,3
1778523277.3382332,2,52,0,50,121,32,1
1778523277.342025,1,1792,0,71,122,60,2
1778523277.356435,2,52,0,50,122,32,1
1778523277.3596535,1,1792,0,71,121,60,2
1778523277.3741813,2,52,0,50,122,32,1
1778523277.377814,1,1792,0,71,122,60,2
1778523277.3918705,2,52,0,50,121,32,1
1778523277.394679,1,1792,0,71,122,60,1
1778523277.4091518,2,52,0,50,121,32,2
1778523277.4130733,1,1792,0,71,121,60,2
1778523277.427079,2,52,0,50,121,32,2
1778523277.4302738,1,1792,0,71,121,60,2
1778523277.4447815,2,52,0,50,122,32,1
1778523277.447988,1,1792,0,71,121,60,2
1778523277.4619386,2,52,0,50,121,32,1
1778523277.4648862,1,1792,0,71,121,60,2
1778523277.4793913,2,52,0,50,121,32,1
1778523277.4827483,1,1792,0,71,122,60,2
1778523277.496951,2,52,0,50,121,32,2
1778523277.5001023,1,1792,0,71,121,60,2
1778523277.5145206,2,52,0,50,121,32,1
1778523277.5180938,1,1792,0,71,122,60,2
1778523277.5322366,2,52,0,50,122,32,1
1778523277.5354373,1,1792,0,71,121,60,2
1778523277.549815,2,52,0,50,122,32,1
1778523277.5533683,1,1792,0,71,122,60,2
1778523277.5672526,2,52,0,50,122,32,1
1778523277.570429,1,1792,0,71,122,60,2
1778523277.585008,2,52,0,50,121,32,1
1778523277.5881815,1,1792,0,71,121,60,3
1778523277.6023057,2,52,0,50,122,32,1
1778523277.6051402,1,1792,0,71,122,60,2
1778523277.620034,2,52,0,50,121,32,1
1778523277.623538,1,1792,0,71,121,60,2
1778523277.6375408,2,52,0,50,121,32,1
1778523277.6402273,1,1792,0,71,122,61,2
1778523277.6548939,2,52,0,50,121,33,1
1778523277.6585433,1,1792,0,71,122,60,2
1778523277.6728485,2,52,0,50,121,32,1
1778523277.675844,1,1792,0,71,121,60,2
1778523277.6905673,2,52,0,50,121,32,1
1778523277.6941392,1,1792,0,71,122,60,2
1778523277.7081957,2,52,0,50,121,32,1
1778523277.7110646,1,1792,0,71,122,60,2
1778523277.725632,2,52,0,50,121,32,2
1778523277.7296736,1,1792,0,71,122,60,2
1778523277.743541,2,52,0,50,121,32,1
1778523277.7464375,1,1792,0,71,120,60,2
1778523277.760767,2,52,0,50,122,32,1
1778523277.7639575,1,1792,0,71,121,60,2
1778523277.777888,2,52,0,50,121,32,2
1778523277.7807865,1,1792,0,71,122,60,2
1778523277.795305,2,52,0,50,122,32,1
1778523277.8010828,1,1792,0,71,121,60,2
1778523277.8157077,2,52,0,50,122,32,2
1778523277.819959,1,1792,0,71,121,60,2
1778523277.8340394,2,52,0,50,122,32,1
1778523277.8368056,1,1792,0,71,121,60,2
1778523277.8513122,2,52,0,50,121,32,1
1778523277.8545501,1,1792,0,71,122,60,2
1778523277.868722,2,52,0,50,121,32,1
1778523277.8715498,1,1792,0,71,121,60,2
1778523277.8861523,2,52,0,48,122,32,2
1778523277.8898284,1,1792,0,71,121,62,3
1778523277.904525,2,52,0,40,121,32,1
1778523277.9075065,1,1792,0,71,122,61,2
1778523277.921963,2,52,0,27,122,32,0
1778523277.9250402,1,1792,0,71,122,60,2
1778523277.9395957,2,52,0,26,122,32,0
1778523277.9430444,1,1792,0,71,122,60,2
1778523277.9573207,2,51,-50,51,121,32,1
1778523277.960454,1,1792,0,71,121,60,2
1778523277.974922,2,50,-50,80,121,32,1
1778523277.9785738,1,1792,0,71,122,60,2
1778523277.9932265,2,49,-50,117,121,32,3
1778523277.9962568,1,1792,0,71,121,61,2
1778523278.010076,2,46,-50,149,121,32,4
1778523278.0130417,1,1792,0,71,121,60,2
1778523278.0278876,2,40,-200,163,121,32,4
1778523278.0314531,1,1792,0,71,121,60,3
1778523278.0454175,2,33,-400,160,121,32,3
1778523278.048258,1,1792,0,71,121,60,2
1778523278.0628502,2,27,-350,153,121,32,3
1778523278.066357,1,1792,0,71,122,60,2
1778523278.0811577,2,19,-400,136,121,32,2
1778523278.0851288,1,1792,0,71,121,60,2
1778523278.0990927,2,13,-400,112,121,33,2
1778523278.1019497,1,1792,0,71,122,60,2
1778523278.1164362,2,8,-250,90,121,32,1
1778523278.1197984,1,1792,0,71,122,60,2
1778523278.1337755,2,4,-250,72,121,32,1
1778523278.1367047,1,1792,0,71,121,60,2
1778523278.1510925,2,2,-250,55,121,32,1
1778523278.154539,1,1792,0,71,121,60,2
1778523278.1684418,2,1,-100,49,121,32,1
1778523278.1712043,1,1792,0,71,122,60,2
1778523278.1857152,2,0,-100,42,121,32,0
1778523278.1896844,1,1792,0,71,122,60,3
1778523278.2037673,2,4095,-50,38,121,32,1
1778523278.2065318,1,1792,0,71,122,60,2
1778523278.2209704,2,4095,0,38,122,32,1
1778523278.2248955,1,1792,0,71,122,60,2
1778523278.238738,2,4095,0,38,122,32,1
1778523278.2415946,1,1792,0,71,122,60,1
1778523278.2561226,2,4095,0,38,121,32,1
1778523278.2594717,1,1792,0,71,122,60,2
1778523278.2734838,2,4095,0,38,121,32,1
1778523278.276395,1,1792,0,71,122,60,2
1778523278.2910218,2,4095,0,38,121,32,1
1778523278.294516,1,1792,0,71,122,60,2
1778523278.3085945,2,4095,0,38,121,32,1
1778523278.3113987,1,1792,0,71,122,60,2
1778523278.3256583,2,4095,0,38,122,32,1
1778523278.3292403,1,1792,0,71,122,60,2
1778523278.3431473,2,4095,0,38,121,32,1
1778523278.346403,1,1792,0,71,122,60,2
1778523278.3610604,2,4095,0,38,122,32,1
1778523278.3642952,1,1792,0,71,121,60,2
1778523278.3782465,2,4095,0,38,121,32,1
1778523278.3810713,1,1792,0,71,121,60,2
1778523278.395628,2,4095,0,38,122,32,1
1778523278.398994,1,1792,0,71,122,60,2
1778523278.4131637,2,4095,0,38,121,32,1
1778523278.4160936,1,1792,0,71,121,60,2
1778523278.4303792,2,4095,0,38,121,32,0
1778523278.4339697,1,1792,0,71,122,61,2
1778523278.4480166,2,4095,0,38,121,32,1
1778523278.4507878,1,1792,0,71,122,60,2
1778523278.4653761,2,4095,0,38,121,32,1
1778523278.4692075,1,1792,0,71,121,60,2
1778523278.4832113,2,4095,0,38,121,32,1
1778523278.4859934,1,1792,0,71,121,60,2
1778523278.500219,2,4095,0,38,121,32,1
1778523278.5042062,1,1792,0,71,122,60,2
1778523278.5183215,2,4095,0,38,122,32,1
1778523278.521086,1,1792,0,71,122,60,2
1778523278.5354075,2,4095,0,38,122,32,0
1778523278.5388908,1,1792,0,71,122,60,2
1778523278.552945,2,4095,0,38,122,32,1
1778523278.5558815,1,1792,0,71,121,60,2
1778523278.5702415,2,4095,0,38,122,32,0
1778523278.574218,1,1792,0,71,122,60,2
1778523278.5885737,2,4095,0,38,122,32,1
1778523278.5914154,1,1792,0,71,121,60,2
1778523278.6061823,2,4095,0,39,121,32,1
1778523278.6099458,1,1792,0,71,122,60,2
1778523278.6462178,2,4095,0,63,122,32,2
1778523278.6502388,1,1792,0,71,122,60,2
1778523278.6651814,2,4094,0,85,121,32,4
1778523278.6692054,1,1792,0,71,122,60,3
1778523278.6831808,2,4093,-50,111,121,32,4
1778523278.686539,1,1792,0,71,121,60,2
1778523278.7011151,2,4090,-150,134,121,32,4
1778523278.7043371,1,1792,0,71,121,60,2
1778523278.7185133,2,4085,-200,161,121,32,5
1778523278.7215683,1,1792,0,71,121,60,3
1778523278.736193,2,4079,-350,184,121,32,6
1778523278.7395487,1,1792,0,71,121,60,3
1778523278.7534394,2,4071,-450,209,121,32,6
1778523278.756113,1,1792,0,71,121,60,1
1778523278.7705083,2,4061,-450,235,121,32,8
1778523278.7740734,1,1792,0,71,121,60,3
1778523278.7881255,2,4051,-550,259,121,32,9
1778523278.7910984,1,1792,0,71,121,60,2
1778523278.8058088,2,4039,-600,285,121,32,9
1778523278.8097324,1,1792,0,71,121,60,2
1778523278.823858,2,4024,-700,314,121,32,10
1778523278.8266747,1,1792,0,71,121,60,3
1778523278.841414,2,4014,-750,344,120,32,19
1778523278.8454795,1,1792,0,71,120,60,2
1778523278.8594904,2,4004,-550,390,119,32,37
1778523278.8629806,1,1792,0,71,119,61,2
1778523278.8773682,2,3997,-500,432,118,32,61
1778523278.8803082,1,1792,0,71,118,60,2
1778523278.894248,2,3992,-300,478,116,33,84
1778523278.8972297,1,1792,0,71,116,60,2
1778523278.9116404,2,3989,-150,529,115,32,119
1778523278.9149122,1,1792,0,71,113,60,2
1778523278.9291446,2,3988,-150,579,113,33,151
1778523278.9321854,1,1792,0,71,111,60,2
1778523278.946286,2,3986,-100,629,110,32,163
1778523278.9492319,1,1792,0,71,112,60,2
1778523278.9640198,2,3984,-50,674,110,33,202
1778523278.967454,1,1792,0,71,110,60,2
1778523278.981506,2,3983,-100,711,105,33,283
1778523278.98426,1,1792,0,71,109,60,2
1778523278.9985986,2,3983,-50,743,107,32,244
1778523279.0021892,1,1792,0,71,107,60,2
1778523279.0162468,2,3983,0,773,106,33,266
1778523279.0189512,1,1792,0,71,107,60,2
1778523279.0332754,2,3983,0,798,105,33,277
1778523279.0373278,1,1792,0,71,105,60,2
1778523279.0516815,2,3982,-50,815,101,33,358
1778523279.0550125,1,1792,0,71,105,60,2
1778523279.0695992,2,3982,-50,824,105,32,295
1778523279.072598,1,1792,0,71,104,61,2
1778523279.0868926,2,3982,0,831,104,33,295
1778523279.090104,1,1792,0,71,104,60,1
1778523279.1049604,2,3981,0,832,104,33,297
1778523279.1081357,1,1792,0,71,104,60,2
1778523279.1221392,2,3981,0,829,104,33,296
1778523279.1250365,1,1792,0,71,104,60,2
1778523279.1395204,2,3981,-50,817,105,32,286
1778523279.142803,1,1792,0,71,105,60,2
1778523279.1571333,2,3981,0,800,105,32,275
1778523279.1600957,1,1792,0,71,106,60,2
1778523279.1741054,2,3981,0,780,106,33,260
1778523279.1770592,1,1792,0,71,106,60,2
1778523279.1914737,2,3981,0,751,107,33,244
1778523279.1947703,1,1792,0,71,107,60,2
1778523279.208674,2,3981,0,718,108,33,229
1778523279.2116363,1,1792,0,71,108,60,2
1778523279.226078,2,3981,0,679,109,33,198
1778523279.2296262,1,1792,0,71,110,60,2
1778523279.244159,2,3981,0,633,111,32,176
1778523279.2471406,1,1792,0,71,111,61,2
1778523279.261229,2,3981,0,579,112,32,148
1778523279.2642066,1,1792,0,71,113,61,3
1778523279.2780998,2,3981,0,522,114,32,116
1778523279.2810416,1,1792,0,71,114,60,2
1778523279.2954237,2,3981,0,459,115,32,93
1778523279.29879,1,1792,0,71,116,60,2
