Timestamp,ID,Position,Speed,Load,Voltage,Temperature,Current
1778518707.5456855,1,1366,750,369,89,29,8
1778518707.5591533,1,1379,750,372,89,29,8
1778518707.5726664,1,1389,800,372,91,29,9
1778518708.379724,2,482,-750,364,90,26,9
1778518708.3938992,2,470,-750,366,91,26,9
1778518708.4074087,2,459,-800,366,91,26,8
1778518709.2150602,2,425,650,356,86,26,11
1778518709.2197206,1,1423,-750,372,86,29,10
1778518709.2328415,2,437,600,368,86,26,9
1778518709.2355676,1,1411,-750,376,87,29,9
1778518709.2494566,2,449,600,381,87,26,9
1778518709.2542949,1,1398,-750,379,87,29,11
