Timestamp,ID,Position,Speed,Load,Voltage,Temperature,Current
1778519160.241626,1,1777,750,352,92,34,8
1778519160.2555313,1,1787,750,354,92,34,8
1778519160.2690802,1,1798,750,357,92,34,7
1778519160.2826493,1,1809,750,360,93,34,9
1778519160.2962596,1,1819,800,361,93,34,8
1778519160.3099878,1,1830,800,361,92,34,7
1778519160.3236144,1,1842,800,361,93,34,7
1778519160.337345,1,1852,800,361,93,34,7
1778519160.3511133,1,1863,800,361,93,34,7
1778519160.364749,1,1874,800,361,93,34,8
1778519160.3782108,1,1886,800,361,92,34,7
1778519160.391773,1,1896,800,361,93,34,8
1778519160.405468,1,1907,800,361,92,34,9
1778519160.4191058,1,1916,700,366,91,34,12
1778519160.4326777,1,1922,700,371,88,34,20
1778519160.4463477,1,1928,550,387,82,34,29
1778519160.4599655,1,1931,300,413,76,34,39
1778519161.267168,2,35,-800,298,110,30,7
1778519161.2814772,2,24,-800,299,110,30,7
1778519161.2950087,2,12,-750,302,110,30,7
1778519161.3087728,2,2,-750,305,110,30,8
1778519161.3221378,2,4086,-850,305,110,30,7
1778519161.3357656,2,4076,-850,302,110,30,7
1778519161.3491921,2,4065,-800,302,110,30,7
1778519161.3629513,2,4055,-750,304,110,30,8
1778519161.3767211,2,4044,-750,306,110,30,7
1778519161.39023,2,4033,-800,306,110,30,8
1778519161.4038398,2,4023,-750,308,110,30,9
1778519161.4171627,2,4016,-750,310,110,30,12
1778519161.4307566,2,4010,-550,326,109,30,27
1778519161.4443958,2,4006,-350,346,108,30,35
1778519161.4585116,2,4002,-350,371,107,30,48
1778519161.4721415,2,3999,-250,403,106,30,53
1778519161.4854932,2,3997,-150,439,106,30,71
1778519162.2932115,2,3999,150,92,120,31,0
1778519162.2979023,1,1927,-350,135,118,34,0
1778519162.3109555,2,4006,250,133,119,30,0
1778519162.3146832,1,1920,-450,162,118,34,2
1778519162.3277996,2,4012,400,159,117,33,1
1778519162.3308818,1,1914,-400,188,117,34,3
1778519162.3443298,2,4018,350,187,105,30,2
1778519162.3488517,1,1910,-250,219,101,34,4
1778519162.3619041,2,4023,300,223,99,30,5
1778519162.3648818,1,1902,-250,256,100,34,7
1778519162.3784502,2,4030,400,252,99,30,7
1778519162.3820271,1,1893,-400,281,99,34,7
1778519162.3950887,2,4038,400,280,99,30,7
1778519162.3981853,1,1884,-550,297,99,34,8
1778519162.4111965,2,4047,450,301,99,30,11
1778519162.4145105,1,1874,-600,310,99,34,9
1778519162.4278007,2,4057,600,315,99,30,12
1778519162.4310446,1,1863,-650,322,98,34,9
1778519162.4448519,2,4068,650,325,98,30,8
1778519162.4493716,1,1851,-700,331,98,34,9
1778519162.4623544,2,4081,700,334,99,30,11
1778519162.465097,1,1839,-700,337,98,34,9
1778519162.4786832,2,4093,750,339,99,30,11
1778519162.4822414,1,1827,-700,344,99,34,9
1778519162.495318,2,10,750,342,99,30,9
1778519162.4982467,1,1814,-700,351,99,34,10
1778519162.511362,2,23,750,345,95,31,10
1778519162.5146894,1,1801,-800,352,92,34,8
1778519162.5282288,2,35,800,345,97,30,9
1778519162.5316544,1,1789,-750,354,97,34,7
1778519162.5448031,2,46,700,351,97,30,10
1778519162.5477905,1,1776,-800,356,97,34,10
1778519162.561606,2,58,700,357,97,30,9
1778519162.5656285,1,1763,-800,356,97,34,9
1778519162.5785367,2,73,800,361,97,30,11
1778519162.5814862,1,1750,-750,360,97,34,10
1778519162.5949855,2,86,800,361,97,30,9
1778519162.5984466,1,1736,-800,360,97,34,13
1778519162.611861,2,100,850,357,97,30,9
1778519162.6150396,1,1723,-800,360,97,34,9
1778519162.628107,2,114,800,357,97,30,9
1778519162.6312528,1,1709,-800,360,97,34,10
1778519162.645067,2,127,800,357,97,30,10
1778519162.6490493,1,1696,-800,360,97,34,9
1778519162.6620896,2,140,800,357,97,30,9
1778519162.6651785,1,1683,-800,360,97,34,10
1778519162.6786344,2,153,750,359,96,30,10
1778519162.6820705,1,1669,-800,360,97,34,12
1778519162.6956315,2,166,750,362,97,30,10
1778519162.6988347,1,1656,-800,360,96,34,9
1778519162.712236,2,180,800,361,96,30,10
1778519162.715535,1,1643,-800,360,97,34,10
1778519162.729171,2,194,850,357,96,30,8
1778519162.7330263,1,1629,-750,362,96,34,9
1778519162.7459712,2,208,750,360,96,30,11
1778519162.748874,1,1616,-800,364,96,34,9
1778519162.7625158,2,221,850,359,96,30,10
