Timestamp,ID,Position,Speed,Load,Voltage,Temperature,Current
1778518726.5681398,1,1358,750,367,90,30,10
1778518726.5819213,1,1369,750,370,91,30,8
1778518726.5957146,1,1380,750,372,92,30,9
1778518727.4030073,2,487,-700,365,92,27,8
1778518727.4162657,2,476,-800,363,91,27,9
1778518727.4300466,2,465,-750,365,92,27,8
1778518728.2378664,2,428,650,369,85,27,9
1778518728.242308,1,1417,-700,384,85,30,11
1778518728.2551842,2,441,600,384,85,27,11
1778518728.2584667,1,1405,-750,388,85,30,10
1778518728.272189,2,453,700,390,85,27,11
1778518728.276096,1,1392,-750,391,85,30,9
