Timestamp,ID,Position,Speed,Load,Voltage,Temperature,Current
1778513791.4377282,1,1433,800,338,94,31,7
1778513791.4523113,1,1445,800,338,94,31,7
1778513791.465794,1,1456,800,338,94,31,7
1778513792.2728026,2,327,-750,337,94,28,8
1778513792.2871594,2,315,-750,340,94,28,8
1778513792.3005867,2,304,-750,343,94,28,8
1778513793.108467,2,277,750,360,92,28,9
1778513793.112326,1,1478,-750,356,91,31,9
1778513793.1257293,2,292,800,360,90,28,8
1778513793.1288586,1,1464,-800,357,89,31,7
1778513793.141975,2,305,750,363,89,28,11
1778513793.145816,1,1451,-800,357,98,31,12
