Timestamp,ID,Position,Speed,Load,Voltage,Temperature,Current
1778513887.2151701,1,1228,50,76,108,38,0
1778513887.228422,1,1234,250,106,108,38,0
1778513887.2419052,1,1240,400,128,109,38,0
1778513887.2553122,1,1248,400,146,110,38,0
1778513887.2693655,1,1257,550,159,112,38,0
1778513887.282799,1,1267,700,166,112,38,0
1778513887.2963502,1,1278,750,170,113,38,0
1778513887.3098853,1,1287,750,172,113,38,0
1778513887.3233297,1,1298,750,175,113,38,0
1778513887.3374019,1,1307,700,179,114,89,0
1778513887.3517075,1,1318,700,185,115,38,0
1778513887.365175,1,1327,700,191,115,38,0
1778513887.3786647,1,1336,700,196,115,38,0
1778513887.392249,1,1345,700,202,115,38,0
1778513887.4058104,1,1354,650,210,116,38,1
1778513887.419304,1,1362,650,218,116,38,3
1778513887.4327471,1,1370,650,227,116,38,3
1778513887.4462185,1,1375,500,245,116,38,4
1778513887.4595792,1,1383,450,264,115,38,5
1778513887.4731226,1,1391,450,282,115,38,6
1778513887.4866352,1,1401,650,287,115,38,7
1778513887.500174,1,1410,700,293,115,38,7
1778513887.5137486,1,1421,700,298,116,38,6
1778513887.5273287,1,1432,800,296,116,38,6
1778513887.5411165,1,1443,800,296,116,38,7
1778513887.5546257,1,1454,800,296,116,38,6
1778513887.568129,1,1465,800,296,116,38,7
1778513887.5814972,1,1476,800,296,116,38,6
1778513887.5949595,1,1487,800,296,116,38,6
1778513887.6088834,1,1498,800,296,116,38,6
1778513887.623149,1,1509,800,296,116,38,6
1778513887.636701,1,1520,850,295,116,38,6
1778513887.6501951,1,1532,850,292,116,38,6
1778513887.6636558,1,1544,800,292,116,38,6
1778513887.6772044,1,1554,850,291,116,38,5
1778513887.6906834,1,1565,850,288,116,38,5
1778513887.7041843,1,1576,800,288,116,38,6
1778513887.717666,1,1586,750,290,116,38,5
1778513887.7311587,1,1597,750,293,116,38,6
1778513887.744571,1,1608,800,292,116,38,6
1778513887.7579815,1,1618,800,292,116,38,6
1778513887.7713947,1,1630,800,292,116,38,6
1778513887.7848868,1,1641,800,292,116,38,6
1778513887.7987905,1,1652,800,292,116,38,6
1778513887.8123965,1,1663,800,292,116,38,6
1778513887.8259413,1,1674,850,289,116,38,5
1778513887.839368,1,1684,800,288,116,38,5
1778513887.852888,1,1695,800,290,116,38,5
1778513887.866297,1,1706,750,292,116,38,6
1778513887.8798995,1,1717,800,292,116,38,5
1778513887.893441,1,1728,850,291,116,38,6
1778513887.9069233,1,1740,850,288,116,38,6
1778513887.9206023,1,1750,800,288,116,38,6
1778513887.9344068,1,1761,800,288,116,38,5
1778513887.9481876,1,1773,800,288,116,38,6
1778513887.9617748,1,1784,800,288,116,38,5
1778513887.9753282,1,1794,800,288,116,38,6
1778513887.9889781,1,1805,800,288,116,38,6
1778513888.0023968,1,1816,800,288,116,38,5
1778513888.0159357,1,1826,800,288,116,38,6
1778513888.0294733,1,1838,800,288,116,38,6
1778513888.0428903,1,1848,800,288,116,38,5
1778513888.0565326,1,1859,800,288,116,38,5
1778513888.0700834,1,1870,800,288,116,38,6
1778513888.0836267,1,1881,750,292,116,38,5
1778513888.0974567,1,1891,800,292,116,38,6
1778513888.1109028,1,1902,800,292,116,38,5
1778513888.1246192,1,1910,800,292,116,38,9
1778513888.138539,1,1918,600,302,115,38,14
1778513888.1522312,1,1924,400,318,114,38,22
1778513888.165846,1,1927,400,340,114,38,28
1778513888.17947,1,1929,200,374,113,38,58
1778513888.1929886,1,1930,100,408,112,38,48
1778513888.9999974,2,688,-750,336,107,34,8
1778513889.0138934,2,676,-800,335,107,34,7
1778513889.0273626,2,664,-800,335,108,34,7
1778513889.8351884,2,650,750,322,116,34,8
1778513889.8396006,1,1925,-250,120,116,38,0
1778513889.85257,2,667,850,317,116,34,8
1778513889.8552957,1,1919,-350,151,116,38,1
1778513889.8688703,2,680,850,314,116,34,7
1778513889.8728855,1,1913,-350,182,116,38,3
1778513889.8858404,2,696,850,310,115,34,7
1778513889.8885388,1,1909,-250,214,115,38,4
1778513889.9026287,2,709,850,307,115,34,8
1778513889.906652,1,1902,-400,249,115,38,6
1778513889.9199667,2,723,800,305,114,34,6
1778513889.9226537,1,1892,-400,276,115,38,7
1778513889.9359777,2,736,800,305,115,34,7
1778513889.9394953,1,1882,-550,289,115,38,7
1778513889.9526284,2,749,800,305,115,34,7
1778513889.9555676,1,1870,-650,299,115,38,7
1778513889.9691758,2,762,750,309,115,34,7
